1679,he knows it not.,0
1680,"Heralds of peace had visited that isle, Charged with the news that makes even Slavery smile, But the white rulers held the theme unmeet  For Negro-minds,--too, too divinely sweet!",2.9
1681,"Some had indeed been taught, but not a word  Of that inspiring news had William heard,  His *Christian* owner seeing little need To teach the *animal* so high a creed.",1.15
1682,"Hopeless and blind, he died, and One whose eye  No thought escapes, has judged him--*righteously*.",-1.9
1683,And this is Slavery!,-0.75
1684,"and they are *men* That forge, and fix, and rivet fast the chain,  And o'er their brethren hold a tyrant's sway!",0
1685,"Not all a tyrant's spirit will display; Not all will play the demon, but all *may*.",0
1686,"And that dread power, in hands however just,  Is an unwarranted, tremendous trust.",-0.75
1687,"Shall a supremacy to man be given  Unquestioned, absolute, like that of Heaven?",1.05
1688,Slavery!,-0.75
1689,"of all enormities the worst Man's fall has gendered, or his madness nurst!",-1.75
1690,"Earth teems with crime, and one, above the rest,  Against high Heaven uplifts its daring crest;  But War, even *War*, in guilt, in infamy, In hardihood and horror,--yields to thee!",-2.45
1691,"Shame on thy bold pretence, endured so long,  Thy *right* to perpetrate a matchless wrong!",-1.05
1692,"Drop thy proud plume, bend low thy hated brow,  The eyes of Britons scan the features now.",0.25
1693,"Thy long, dark reign is ending,--die to be  The scorn and wonder of futurity.",-2.1
1694,"Time shall be when thy annals shall appear  Unnatural fictions to the sickening ear, Though history's faithful page can ne'er recount  Of half thy loathsome crimes the sad amount.",-2
1695,Perish!,-0.5
1696,and may kind Heaven a world forgive That suffered thee so many an age to live.,0.8
1697,C.  N---.,0
1698,"THE CUP OF GOLD.  ----  The Committee of West-Indian Proprietors have agreed to present to the Marquis of Chandos, their Chairman, a splendid GOLD CUP, in token of gratitude for his exrertions in retarding the progress of Slave-Emancipation.",4
1699,"The following is respectfully submitted as an appropriate INSCRIPTION for the same, by S. C.",2
1700,HALL.  ----  BEHOLD this Cup!--this Cup of Gold!,0.5
1701,That freemen to a freeman gave!,0
1702,"Formed at rich cost,--a price untold!",0.25
1703,The sinews of the Slave!,-0.75
1704,"Drink, Chandos!",0
1705,"'Tis a noble draught,  A richly-crimsoned flood!",0.75
1706,"Nay, start not ere the stream be quaff'd, DRINK!--'tis *a Brother's blood*!",0
1707,"VISIONS OF SLAVERY.  ""Many groans arise from dying men which we hear not.",-1.25
1708,"""Many cries are uttered by widows and fatherless children which reach not our ears.",-1.25
1709,"""Many cheeks are wet with tears, and faces sad with unutterable grief, which we see not.",-2.05
1710,"""Cruel tyranny is encouraged.",-0.7
1711,"The hands of robbers are strengthened, and thousands reduced to the most abject slavery who never injured us.",-1.5
1712,"""Were we for the term of one year only to be eye-witnesses to what paaseth in getting these slaves;--were the blood which is shed to be sprinkled on our garments;--were the poor captives, bound with thongs, heavy-laden with elephants' teeth, to pass before our eyes on their way to the sea;--were their bitter lamentations, day after day, to ring in our ears, and their mournful cries in the night to hinder us from sleeping;--were we to hear the sound of the tumult, when the slaves on board the ships attempt to kill the English, and behold the issue of these bloody conflicts--what pious man could be a witness to these things, and see a trade carried on in this manner, without feeling deeply affected with sorrow?""",-8.9
1713,John Woolman's Journal.,0
1714,"----  I. I have had visions of dismay,    Of guilt and agony and fear, Of dark deeds which ne'er saw the day,    That men would shrink to hear; I have seen war come sweeping o'er   A land, with fire, and sword, and chain;  And all her sons lie heaped in gore   Upon the battle plain;--  II.",-5.6
1715,"And heard how woman's terror broke    Forth in her frantic midnight cries, When first the mighty city's smoke    Burst blackening to the skies: I've seen the clinging infant slain    Before its kneeling mother's face, And guilty deed, and bloody stain    Within the holy place.",-3.75
1716,"III. I've seen the loathsome pestilence    Through a vast city stalk in gloom; And each night thousands carried thence    Into a common tomb; When man cared not for death or life,    Nor mothers o'er their children wept, And foe met foe, yet knew no strife,    For love and hatred slept.",-4.55
1717,"IV. I have had visions of the wave,   Of night-storm, mutiny, and wreck;  Seen dead men to their nameless grave,   Lowered slowly from the deck:  The loved of many hearts laid low   Within the ocean's boiling foam; And old men saved through fight and woe,    Whom none might welcome home.",-2.95
1718,V.,0
1719,Alas!,-0.4
1720,alas!,-0.4
1721,"of broken heart   I have had knowledge, secret pain,  Remorse and fear, the soul-sick smart,   And the damp dungeon's chain:  Through grief my spirit has been led,   Though pain and sorrow to the grave;  But ne'er came aught of crime and dread,   Like visions of the slave.",-5.25
1722,"VI.  I saw the curs'd ship which did bear    For freight a thousand slaves away, And breathed the hot and putrid air    Of darkness where they lay; I heard their fearful groans arise,   The curse, the lash, the clanking chain;  Nor have their loud and frenzied cries,   From that day left my brain.",-6.5
1723,"VII. I saw them, mother torn from child,    Love's holy bonds asunder riven; Beheld them kneel, and heard their wild    And mournful prayer to Heaven: I saw the white man standing by,    Unmoved, with cold unpitying breast, A laughing scorn was in his eye,    Upon his lips a jest.",-1.5
1724,VIII.,0
1725,"Then in my soul's indignant might,   I cried, Great God, from Heaven look down!",-0.45
1726,"Even then rose cries of strange affright,    As from a captured town; God's angel was sent forth again,   Another sinful race to smite, Even as was the Egyptian slain   Yet spared the Israelite.",-2.55
1727,IX.,0
1728,"Then came contagion like a flood,    Sweeping its thousands to the grave; But all unmoved the Negro stood,    Heaven-guarded from its wave.[authorial note: A fact well known as regards the Yellow Fever.] Then the white mother hung and wept    In anguish o'er her first-born dead; The negro babe and mother slept    Unharmed, secure from dread.",-2.55
1729,X.,0
1730,"But youths and maids on every hand   Like frost-nipped flowers were borne away,  Yet did the aged negro stand   To gaze upon their clay: When bent the white man o'er the grave    Where love and hope and friend was laid; The avenging terror left the slave    Untouched and undismayed.",0.05
1731,"XI. I saw it, and I bent my knee   In confidence that God was just;  Nor vain the prayer that misery   Breathed to Him from the dust.",-1.9
1732,"I saw it, and my faith sprung up    Assured that God was strong to save; And from His holy Heaven would stoop    To raise the fallen slave.",1.6
1733,Mary Howitt.,0
1734,*Nottingham*.,0
1735,"REPOSE FOR THE WEARY.  ""There the wicked cease from troubling, and there the weary be at rest.",-1.7
1736,There the prisoners rest together; they hear not the voice of the oppressor.,-1.8
1737,"The small and great are there; and the servant is free from his master.""",1
1738,"----  There is a spot within the Western isle,  Where all is peace and freedom, and the Slave  In that small lone enclosure finds a home.",0.5
1739,"Its sods are paved with monuments, which tell  The name of him whose bondage here is cancelled,  And the birth-day of the free.",0.6
1740,"Here is kept The charter of the injured Indian's rights,  Which none dare violate; and he whose name  Midst freedom's archives here is registered, A title to his liberty obtains, The proud oppressor never questions more.",-1
1741,"The sugar-cane may never flourish here,  The soil of this pure sanctuary to taint,  And mark the Negro's curse; but rosemary  And thyme, and here and there a violet, Adorn each narrow dwelling.",1.95
1742,Sweetly sleeps  The free inhabitant; nor hears he more The voice of the task-master or the chain.,1
1743,On this retreat the worm alone intrudes;  Yet his still inroads cannot break the sleep  Of the oppressed sweetly slumbering there.,-2.35
1744,"From earthly wrong here all may refuge find,  And undisturbed repose, where softly lie, By dreams unstartled, on one balmy couch,  And by the same light canopy o'ershadowed,  The proud oppressor with his toil-worn slave.",-0.2
1745,"And though with penury and scorn o'ercome,  Each in his turn the ransom pays in full.",-1.55
1746,"But yet that claim of purchase to receive,  The oppressor grudges, sickening at the sight Of that which buys it, e'en as though the touch  Would breed corruption;--for its price is *death*.",-4
1747,J. R.,0
1748,THE ABBÉ GRÉGOIRE.,0
1749,"Henri Grégoire, a man distinguished for his uncompromising integrity, his active benevolence, and his enthusiastic ardour in whatever he believed to be a good cause, was born near Luneville, in 1750.",2.6
1750,"In his education for the Roman Catholic priesthood, he annexed to the ordinary routine of study remarkable attainments in general literature, particularly in the application of the arts to the improvement of comfort in the laborious classes, and of moral and political science to the advancement of nations in peace, benevolence, and freedom.",5.45
1751,"His early life, as a country parish-priest at Embermenil, in Lorraine, attracted the esteem and gratitude of his flock, and of a much wider circle.",2.15
1752,"In 1778, he published an ""Essay on the Physical, Moral, and Political Improvement of the Jews,"" which was received with great approbation both in his own country, and by men of enlarged minds throughout Europe.",2.55
1753,"The Abbé Grégoire was a Christian upon principle and conviction; but he wished Christianity to be defended by no arms except those of truth, justice, and love; and therefore he desired to see the Jews released from all oppressions and civil penalties or disabilities on account of their rejection of Christianity.",3.35
1754,"He was a most strict and conscientious Romanist; yet he impugned and rejected all the claims of the papacy to temporal authority, and maintained the unrestricted right of Protestants to enjoy, exercise, and diffuse their own religion.",0.9
1755,"In 1789, he was selected by the clergy of the district in which he resided to be their representative in the National Assembly.",0.65
1756,In that memorable body he rose to high reputation.,0.5
1757,"He was the author of the celebrated proposition, which, on being carried into effect, produced such important consequences for temporary evil but future and comprehensive good; the abolition of the selfish privileges of the clerical body, and their being united with their fellow-subjects on principles of honourable equality.",2.15
1758,"Having been chosen, according to a newly-established law, by the clergy of the diocese of Blois, to be their bishop, he was the first man who, in his episcopal capacity and as a part of his consecration, took the oath of allegiance to the new constitution.",2.7
1759,"For this the papal hierarchy never forgave him, but pursued him with unrelenting rancour to the very grave: but he was faithful unto death.",-1.15
1760,"Through the most terrific storms of the revolution, his independence and moral dignity of character walked erect; and most wonderfully was he preserved from that death on the bloody scaffold, which became the lot of thousands of the best men in France.",1.65
1761,"When the bishop of Paris, attended by other priests, made the horrid abjuration of Christianity in the National Convention, Grégoire rose up and made the solemn protestation that he was a Christian and a priest.",-0.1
1762,At the awful voting upon the fate of Louis XVI. he gave his judgment in favour of perpetual imprisonment.,-1.9
1763,"Amidst the tumultuary violences of that period, he laboured assiduously in preserving from destruction the monuments of antiquity and of the arts.",-0.15
1764,"He zealously and with success, in the worst part of the reign of terror, exerted himself to save the lives of many priests who had refused to take the oath to the republican government.",-1.1
1765,"When Buonaparte had seized the government, and, to strengthen himself, made the *concordat* with the Roman See, he called to his aid the talents of Grégoire in effecting that difficult measure.",0.4
1766,"Immediately after, the Pope commanded him to resign his bishoprick.",-0.5
1767,"He obeyed; but published a manly protest, maintaining the legitimacy of his appointment according to the practice of the purest ages of Christianity.",0.6
1768,"On the prostration of the liberty which he and the real patriots of France had so laboured, though in vain, to acquire, under the feet of Buonaparte, he withdrew more than before from the stormy sea of politics, and devoted himself to various benevolent and useful objects of exertion: yet, when he thought that the occasion warranted his so doing, he would step forwards by some public act.",1.85
1769,"Thus he protested against Buonaparte's assumption of the imperial dignity, his creation of a new nobility, and other measures which the deposed bishop viewed as inimical to public liberty.",0.8
1770,"He approved of the compelled abdication of Buonaparte; and he laboured, with great earnestness but without effect, to combine with the restoration of the Bourbons some valid securities for the solid and well-regulated freedom of the nation.",3.5
1771,"In 1815, he held up to the strongest condemnation the persecution of the Protestants in the South of France; and he took a lively interest on behalf of M.",0.75
1772,"Malan and the pious Dissenters of Geneva, in the year 1817.",0
1773,By the restored Bourbon government he was looked upon with strong dislike; but his activity persevered in availing himself of such methods as remained open to him for promoting benevolent objects.,0.6
1774,"He exposed the unjust and unchristian domination of the Popes, while he reverently bowed to their spiritual authority, which he believed to be an institution of Jesus Christ.",0.5
1775,"He earnestly recommended the practical influence of Christianity, especially in domestic life; thinking that, in the dissolute and infidel state to which general society in France was reduced, the most promising circles of operation for a revival of religion were those of which mothers and mistresses of families were the centres.",2.65
1776,"In 1816, I had the honour of being introduced to him at his residence in Paris.",0.6
1777,"His reception of me was with great dignity, but with peculiar kindness and affability.",2.05
1778,"His conversation was entirely upon christian duty, and the importance of making a holy regard to God our primary motive.",1.35
1779,On his table were lying the first two volumes of Mr. Owen's History of the British and Foreign Bible Society.,-0.75
1780,"He read English, I doubt not, with considerable facility.",-0.65
1781,"His religious sentiments, I have reason to believe, were those of the Jansenists (such as Du Verger, the Arnaulds, Pascal, le Maistre de Sacy, Quesnel, &c.) the evangelical party in the Church of Rome.",0.7
1782,"After my return to England, he favoured me with friendly letters and presents of his writings down to the last year of his life.",0.75
1783,"In one of his early letters, he took great pains to convince me of the exclusive authority by divine institution of the Roman Catholic Church; and expressed a most amiable and benevolent solicitude that I should enter as a wandering but recovered sheep into that which he deemed the true fold of Jesus Christ.",3.6
1784,"The reason of my wishing that the name of my revered friend should possess a place in your proposed publication, is that part of his character and history which refers to Negro-slavery.",3
1785,"It was not to be expected that such a man as Grégoire could be indifferent to the great questions upon the abolition of the Slave Trade, and the emancipation of the Slaves.",-1.35
1786,"His sentiments and feelings he took pains, in various ways, to make known to his countrymen.",-0.75
1787,"During the peace of Amiens, he visited this country; and one of his chief objects was to see and converse with the illustrious Wilberforce.",1.25
1788,"To demonstrate the ignorance or injustice of an argument, which has been, I believe, more relied on in France than in England, founded on an alleged inferiority of intellectual capacity and capability of improvement, in the negro race, M.",-1.15
1789,"Grégoire employed long and laborious diligence in collecting the printed works of negroes and men of colour; and he combined the results in a very interesting work, published at Paris in 1809, ""On Negro Literature.""",1.2
1790,"He promptly seized the opportunity furnished by the conduct of the Allied Powers and the restored Bourbon government, in 1814, upon the Slave Question; and he published a powerful appeal to reason and religion, feeling and interest, on this subject, in a pamphlet, ""On the Slave Trade and Slavery;"" Paris, 1815.",3.1
1791,"Of this, an English translation, with ""Prefatory Observations and Notes,"" which enhance its value, was published in London by Mr. Josiah Conder.",0.5
1792,M.,0
1793,"Grégoire finished his earthly course, May 28, 1831.",0
1794,"On his dying bed he was harassed by admonitions and entreaties from the archbishop of Paris, that he would acknowledge his various acts and writings against the Holy See to be schismatical, that he would revoke them, and that he would implore reconciliation with the Church.",-1.8
1795,These efforts were in vain.,-1
1796,"The dying man was firm to his principles, and rejoiced in the testimony of a good conscience; though, by the archbishop's order, the absolution and other rites of his Church, which are supposed to be of so great importance in the article of death, were withheld from him.",1.7
1797,"I trust that my venerable friend enjoyed the hope which maketh not ashamed, and felt those consolations from the best source which satisfied him that he might well dispense with the broken cisterns of men's invention.",3.95
1798,"In the last letter which I received from him, dated August 30, 1830, he introduced sentiments which I am sure you will be delighted to read in his own words; and you will think with me that they authorize the belief that the intrusions which persecuted his dying hours would only move his pity:--""Moi, Catholique de coeur et d'esprit, conséquemment très différent de vous sur la croyance, je me sens penétré d'affection Chrétienne pour vous.",-1.05
1799,La mort fauche dans tous les ages.,0
1800,"Cependant, d'après le cours de la nature, je dois vous précéder dans l'éternité.",0
1801,"Mes régards se tournent sans cesse avec les sentimens d'adoration sur Jésus-Christ, l'Auteur et le Consommateur de la foi, dont j'ai reçu tant de graces.""",0
1802,John Pye Smith.,0
1803,*Homerton*.,0
1804,TRUE LIBERTY.,1
1805,An impromptu.,0
1806,O!,0
1807,"Liberty, how fair art thou,    Offspring of heaven, religion's child; The olive waves around thy brow,    And roses grace thine aspect mild: Where thou art absent, ills arrive    Hovering on desolation's wing; Where thou art present, joys revive,    And hill and valley laugh and sing.",4.25
1808,"Why weeps the captive, long and late,  When looking through his iron grate   On heaven, or earth, or sea?",0.05
1809,"It is because the vault above, The fields, the waves, in lines of love,   All say he should be free.",1.25
1810,"The thought at first in hell began,  That man should bind his brother-man.",-0.8
1811,"Rise, England, rise--and cast aside That stain which well may check thy pride,   And bow thee in the dust; Haste to those lovely western isles,  Where thou hast blasted nature's smiles,   And there at last be just!",0.3
1812,Ah !,0
1813,who of us can ever know The Negroes' mournful cup of woe?,-1.5
1814,"Beneath their hard oppression's load,  For them no milk of kindness flowed.",0.25
1815,"We pressed the sweetness from the cane,  And paid them bitterly in pain;-- Wipe--wipe those untold tears away,  And turn their darkness into day!",-2.8
1816,"Yes--let the shameful fetters fall  From off the hands and feet of all;  And may their God and ours impart  A nobler freedom of the heart:  Freedom from sin's accursed coil,  That bond of tyranny and toil!",-2.3
1817,"Then shall a brighter morn arise Than yet hath graced their glorious skies:-- The tree of life its shade shall shed O'er many a sable mourner's head,  With balmy leaves for healing given, And fruit for food--the bread of heaven!",2.4
1818,"Partakers of that blissful seed, The negroes shall be free indeed!",1.25
1819,Matthew Bridges.,0
1820,"THE NEGRO WILL WORK FOR WAGES.  (Extract from a Letter addressed to the Editor by a Gentleman who has for many years resided in Jamaica.)  ----  ""You wish for some facts shewing the readiness with which slaves will work for even a small remuneration.",3.25
1821,"On this subject you may obtain important information in the Evidence of Mr. Taylor, contained in the Parliamentary Report of the Select Committee for the Extinction of Slavery.",0.4
1822,"The following incident also is direct to the point, and fully proves the disposition of the slaves to labour, if they are fairly remunerated.",0.15
1823,"Wishing to widen and improve a road from the highway to my residence, which was up a steep and difficult ascent, and indeed scarcely passable, I applied to the master of a jobbing gang, and requested him to state to me the lowest terms for which he would undertake the work: after several interviews and discussions he offered to perform it for the sum of 32l.",-0.2
1824,"Jamaica currency, prompt payment.",0.5
1825,"Considering this amount too high, I was induced to pursue another plan.",0
1826,"Accordingly one day I took a slave, who was driver of a jobbing gang, and after explaining the nature and difficulties of the work, proposed the following question:--'Supposing I was to hire of your master, twelve negroes, and if instead of working them before the whip, I gave each one a fippenny* [authorial note: *Fippenny*--a piece of money current in Jamaica.] *per* day besides paying the master,+ [authorial note: The sum charged by the master for the hire of each negro, was two-and-sixpence *per diem*.] how many days would they require to complete the work?'",-0.35
1827,"The negro proceeded to examine the nature of the work, when after some time he returned, and replied that if thus rewarded they would do it in ten days, or in eleven at the farthest.",0.75
1828,"Upon this information, I applied to the master, and hired the slaves, who were sent to me on the following Monday.",-0.6
1829,"Before, however, appointing them their work, I called them together, and addressed them in the following manner: 'I have hired you of your master to perform certain work,--I shall not allow the whip to be used or even carried by the driver, but if you turn out early in the morning, and work well during the day, I will give each a fippenny for himself;--if any one is late to his work, or indolent in his work, I shall not give him any thing, but will send him home, and obtain another slave in his stead.'",0.35
1830,"When I had thus spoken, one of the negroes, with much good humour, replied, 'Massa, no you talk about sending we home; give we de hammer and make we go work.'",1.9
1831,"They proceeded, and I never recollect to have seen any persons work better or more cheerfully.",2.05
1832,"Frequently, when I went to see how they were getting on, they would indulge in their jokes: 'Massa, you no send we home yet!'",1
1833,referring to my address to them.,0
1834,"One morning I went down about half-past five o'clock; they had been at work half an hour, when with much drollery they said, 'Massa, no you say, if neger no turn out soon, you send him home?",0.25
1835,"Massa no up, him no know when neger come.'",0
1836,"And at another time as they were breaking the stones for the road, one remarked, 'Massa, dat fippenny,--him make de stone break!",-0.85
1837,"If de hammer only fall upon de stone, him break all to pieces.'",-0.5
1838,"I had not occasion to withhold: the promised reward from one, nor indeed to find fault with one; and such was the influence which this small sum had upon them, that they completed the work within the specified time, so that it cost me but 13l.",1
1839,"15s., instead of 32l.""",0
1840,"THE HOPE OF THE SLAVE.  ----  ""The hope of the Slave is in the British people.""",-0.25
1841,"----  Poor slave!--then thy hope is but vain,  We cannot be moved with thy grief-- Implore not our pity again-- From Britain expect no relief: The joy of removing thy bitter distress Is far, far too blessed for us to possess.",-2.25
1842,"Return to thy home in despair-- Compassion from man never crave; Return--and then offer thy prayer  To Him who is mighty to save: Turn from earth, and present thine appeal to the skies, Jehovah will never thy sorrows despise!",1.2
1843,"E.  *April 13th*, 1833.",0
1844,"""PRAISE WAITS FOR THEE IN ZION, LORD!""",0.75
1845,"""Praise waits for Thee in Zion, Lord!""",0.75
1846,"The earth, the sky, the sea Shall ring responsive to the chord  Of heavenly minstrelsy, When forth shall go Thy mighty word,  That sets the captive free.",2.25
1847,"Kings are deceitful--statesmen vain-- Senates a baseless trust;-- Much reckon they on gold and gain,  Little--on what is just; Their thoughts return to air again,  Their bodies to the dust.",-0.25
1848,"We pass them by as idle things,  Like foam upon the wave, We turn to Thee, O King of kings,  Thou, who alone canst save; The hand, the dead to life that brings,  Shall liberate the slave.",-1
1849,"""Praise waits for Thee in Zion, Lord!""",0.75
1850,"""To Thee vows paid shall be,"" All lands their increase shall afford  An offering unto Thee, When home the exile is restored,  And when the earth is free.",2.1
1851,"James Douglas  *Cavers, 27th April*, 1833.",0
1852,"THE BIRTHRIGHT OF BRITONS.  ----  ""With a great sum obtained I this freedom.""",2.05
1853,"""But I was free born.""",0.5
1854,"----  Explore the wide Atlantic;    And thrid with every breeze The southern isles romantic,   That stud Pacific seas;  Their coralline recesses,   Which break the ocean-calm,  And reefs that Nature dresses   With crests of feathery palm.",0.95
1855,"Speed o'er the bounding surges    That sweep the summer-zone; The depths the sea-tide merges,    The steeps its waves enthrone:  The gardens ever-flowering,    That plant the Indian wave, With spicy shades embowering    The soil its waters lave:  Where crowns and thrones barbaric    In orient splendour shine; Or sceptred realms Tartaric    Exhaust the jewelled mine:  The regions incense-breathing,    Where pearly billows sleep, In caves of Ormus wreathing    Tiaras for the deep:  The groves whose clusters pendent    The wealth of commerce hold; And sunny climes resplendent    With Afric's pliant gold.",1.35
1856,"Could all their bright profusion    In one vast altar rise, Here in our green seclusion,    A richer dowry lies.",-0.1
1857,"For England holds a treasure,    Than all their glorious spoil  More costly beyond measure:--   The freedom of her soil.",1
1858,"This, this she cannot barter    For wealth of land or sea; But sends her royal charter,    To set the captive free.",0.5
1859,O bright and blessed mission!,1.5
1860,"When shall her sails convey The tidings of fruition,   For sickening Hope's delay?",-1.25
1861,"The voice of intercession   Through all our land and that pleads,  Abjures the long oppression,   Whose final moment speeds.",-0.5
1862,"Our oaken forests weaving    The garland of the sea, Whose billows proudly heaving,    Bear freedom, *from* the free;  Shall boast a name more glorious,    More fraught with deathless fame, Than all their fleets victorious   In battled line may claim.",2.7
1863,"Our flags that yielded never,    But to the tempest's sway,-- Our prows that boldly sever    The ocean's pathless way,--  As borne on wings angelic,    Shall waft the blest release: Not sealed till every relic    Of Afric's bondage cease.",-0.25
1864,"Their course o'er rock and shallow,   Awaits a prospering gale.",-0.25
1865,"That course may Justice hallow,   And Heaven direct the sail!",1.8
1866,Eliza Conder.,0
1867,"*Watford*, *May*, 1833.",0
1868,"THE DECISION.  [authorial note: Explanatory quotation from the eighth Report of the Birmingham and West Bromwich Ladies' Negro-Friend Society:--  ""On the day of our present meeting, the 11th of April, we are expecting with intense anxiety the disclosure of the ""*safe and satisfactory*"" plan for the abolition of Slavery, which his Majesty's Ministers have declared their intention of disclosing to Parliament on the 23d instant, and we earnestly hope that it will be *satisfactory*, to the wise, the just, and the good, and not to the unjust, the unprincipled, and the misjudging.""",1.3
1869,--P. 14.,0
1870,"This safe and satisfactory plan is now postponed till May 14th, when the final election must be made by the Reformed Parliament, between the oppressor and the oppressed--between the Slave-master and his unoffending Victim--between those who acknowledge the true God, the God of justice and mercy, who loveth the stranger, and those who remove Him far out of their sight.]  ""And Rehoboam went to Shechem; for all Israel were come to Shechem to make him king.""",3
1871,"""And King Rehoboam consulted with the old men that stood before Solomon his Father, while he yet lived, and said, 'How do you advise that I may answer this people?'",0.9
1872,"""  ""And he (Rehoboam) spake to them after the counsel of the young men, saying, 'My father made your yoke heavy, and I will add to your yoke; my Father also chastised you with whips, but I will chastise you with scorpions.'",-0.95
1873,"""  1 Kings xii.",0
1874,"1, 6, 14.",0
1875,----  Who to his Father's mighty throne In royal robes is passing on    To wear a kingly crown?,1.35
1876,"'Tis he, who on the appointed day,  To the oppressed may wisely say, ""Your bitter bonds are rent away.""",-1
1877,Ah!,0
1878,"no--the base advice he took, And in their face their chains he shook!",0
1879,"He talked of whips with scorpion sting,  And made them loathe their youthful king.",-1.15
1880,"Ten tribes depart in scorn.-- Nor evermore they owned his sway,  And all his glory passed away.",0
1881,O England!,0
1882,does thy hour draw near?,0
1883,Say--wilt thou wipe the captive's tear?,0
1884,Or bow thee in the dust?,-0.5
1885,"In foul dishonour wilt thou lie,  The scorn of every passer by?--   ""*She dared not to be just!*""  O Britain!",-2.25
1886,do thy duty now!,0
1887,"Let *mercy* crown thy noble brow,    Be *righteousness* thy trust; High to the heavens lift up thy head;  Fear God, and know no other dread.",2.15
1888,"The just will not forsake thy side;  Then only in thy God confide,  And He can help whate'er betide.",-0.75
1889,Oh!,0
1890,"may the happy future prove,  Thy tribes unite in peace and love;  Columbia bid her slaves be free,  And glory that she copies thee.",3.7
1891,"Her starry-spangled banner waves on high, Her Motto is not scorned by Afric's brightened eye.",1
1892,Lucy Townsend.,0
1893,"*West Bromwich, May*, 1833.",0
1894,"SONNET ON THE PRESENT CRISIS OF AFFAIRS, AS REGARDS THE EMANCIPATION OF THE NEGROES.",-0.1
1895,What can resist a people's virtuous will?,0.15
1896,"Go, ask departed Ages--they reply,  ""Not all the banded might of Tyranny!""",-0.75
1897,"Then, Britain, with undaunted heart, fulfil  Thy glorious lot--to break the bonds of ill, And cleanse the world from base Captivity!",0.75
1898,Lo!,0
1899,"Freedom watches thee with anxious eye,  While the poor negro's fettered hands are still  Held out to thee for aid!",0.5
1900,"Oh scorn delay, And wavering counsels planned by selfish men!",-3.3
1901,Good deeds should be to noble thoughts as near  As thunder to its lightning.,1.5
1902,"Let not then The righteous debt, Heaven summons thee to pay,  Be meted out with slow and sordid fear.",-1.4
1903,Chauncey Hare Townshend.,0
1904,"*Skiddaw-Lodge, Keswick*.",0
1905,"*June*, 1833.",0
1906,"SLAVERY.  O ye who hate oppression, On the land or on the wave,  Think, O think of St. Domingo, When they tell you that the Slave Can never bear his freedom, and that the galling chain, In phrensy snapt asunder, will reunite again.",-2.85
1907,"Go read its glorious history In the infamy of Gaul, In Napoleon's humbled legions,  And the overthrow of all The tyrant's base endeavours to quench, ere it was yet Fanned to its true sublimity, the wild-fire he had lit.",0.35
1908,"And now that half a century  Of liberty hath smiled O'er a country once degraded, A paradise run wild, And only rendered fruitful by the scarring whip and chain-- Hath want e'er traced on freedom's brow, ""my manacles again?""",0.8
1909,"Then away, away for ever, With the impious thought that dare, In the face of God and nature,  And their witness every where, The universal sun, and heaven's blue arch sublime  Bending o'er all, deny man's right in every clime.",0.55
1910,"Then, noble-minded Britons,  Shall Afric's sons be slaves?",-1
1911,Shall your tarnished banner float O'er the blood-complaining waves?,-1
1912,"Shall the orphan's cry for ever, and the widow's frantic wail, From that living charnel-house [authorial note: Jamaica.] arise, like poison on the gale?",-2.5
1913,"When ye, whose voice hath oft  Made tyranny to feel, That ye were not the victims  To grace his chariot wheel, Can waft your mandate o'er the main, and grant to every isle That boon which else shall yet be snatched from slavery's funeral pile.",-1.6
1914,And will ye tamely give Twenty millions of your gold?,0.5
1915,"Or acknowledge, e'en, a mart  Where man is bought and sold?",0
1916,"And unto him who promised bread, but gave a scorpion, bow?",0.25
1917,"And slaves, will ye?",-1
1918,"No; look to God, and to your right arms now.",0.8
1919,"No; look to God alone, The Christian meek responds,  Though still the seal of blood Be on your altered bonds, Assured that He, who often turns the labyrinth of guilt Unto some deep mysterious good, when avarice has built--  A shrine, which bears alike,  Both the symbol of the free, And the soul-debasing stain  Of thrice-cursed slavery, Shall scan a fane, where, traced in light, creation's glorious plan Shall lead to all, of every hue, love to his fellow-man.",-0.45
1920,"A. H. S.  *Newcastle*,  *6th Mo*.",0
1921,1833,0
1922,"""HE BEING DEAD YET SPEAKETH.""  Vast are the plains, and rich the teeming soil  Where labour reaps no solace from her toil;  Fair is the clime, which dawns on Pity's sleep, [second fair copy has two alternative versions of this phrase, one in pencil and pen, in two different hands: 'Tho' or Yet Pity seems to sleep' (pen); 'where Pity seems to sleep' (pencil).] And mocks their anguish while the sufferers weep;  Where 'neath the scourge they wail their abject lot,  And sigh unblest, unpitied, and forgot.",-6.7
1923,"But shall I say, forgot, when one [authorial note: The late William Wilberforce, Esq.] pure breast  Heaved for their sorrows, mournfully opprest?",-0.65
1924,"Whose fearless words and dauntless ardour woke  A slumbering sympathy for Afric's yoke, That shall not cease on Briton's sea-girt shore,  Till Slavery's chain shall gall the slave no more.",0.5
1925,Aye!,0
1926,"then the first free orisons of praise, The ransomed negro to his God shall raise;  And bless His love who to his champion gave  The heart to pity, and the hand to save.",3.5
1927,"What, though amid the mansions of the blest,  His spirit shares a bright and glorious rest?",1.6
1928,Yet still he speaks; his vast exertions crave  Our aid unwearied for the outcast slave.,-0.75
